"year"	"artist_id"	"hotness"
"1961"	"ARH4Z031187B9A71F2"	"0.299230367929"
"1961"	"ARH4Z031187B9A71F2"	"0.299230367929"
"1961"	"AR3C3C01187B98E800"	"0.316354000822"
"1961"	"AR3C3C01187B98E800"	"0.316354000822"
"1961"	"ARA7YDA1187B9A5776"	"0.468511466476"
"1961"	"AR059HI1187B9A14D7"	"0.306518600038"
"1962"	"ARB1LM61187FB4DDF4"	"0.34341317981"
"1962"	"ARRVGAX1187FB4D745"	"0.384549527936"
"1962"	"ARUI2ZJ1187FB3ACA5"	"0.199368969844"
"1962"	"ARH8VT91187FB49CA2"	"0.382934592518"
"1963"	"ARUF71J1187FB511C1"	"0.331863556802"
"1963"	"ARZVTZN1187FB579D4"	"0.462190104591"
"1963"	"ARWY7I71187FB36C3D"	"0.38910077628"
"1963"	"ARWY7I71187FB36C3D"	"0.38910077628"
"1963"	"ARCBYJW1187FB51FD8"	"0.363930187856"
"1963"	"AR1N6N61187FB4E25E"	"0.360053306539"
"1963"	"AR6GSIE1187B98C3C7"	"0.310731085333"
"1963"	"AR6GSIE1187B98C3C7"	"0.310731085333"
"1963"	"ARDY3451187B9A0226"	"0.395791273774"
"1963"	"ARNUFGE1187B9B7881"	"0.398349517122"
"1963"	"ARNUFGE1187B9B7881"	"0.398349517122"
"1963"	"ARNUFGE1187B9B7881"	"0.398349517122"
"1963"	"ARCT5P61187FB3D950"	"0.410247407476"
"1963"	"ARFCUN31187B9AD578"	"0.735765692951"
"1963"	"ARALP6I1187B989E27"	"0.379137555625"
"1964"	"ARY8LJ11187FB4019B"	"0.408861719526"
"1964"	"ARJUNZD1187B9A5DAE"	"0.481369053276"
"1964"	"ARRESZG1187B9A3FBF"	"0.116156134208"
"1964"	"AR6XZ861187FB4CECD"	"0.840462688027"
"1964"	"ARFCUN31187B9AD578"	"0.776037656053"
"1964"	"ARFCUN31187B9AD578"	"0.776037656053"
"1964"	"ARCHKD91187B9A0A42"	"0.533885536481"
"1964"	"ARAJPHH1187FB5566A"	"0.418216518195"
"1964"	"ARAJPHH1187FB5566A"	"0.418216518195"
"1964"	"ARAJPHH1187FB5566A"	"0.418216518195"
"1964"	"AR1RHCO1187B9AF0BF"	"0.414892612437"
"1964"	"AR1RHCO1187B9AF0BF"	"0.414892612437"
"1964"	"AR1RHCO1187B9AF0BF"	"0.414892612437"
"1965"	"ARZH0R61187FB422AE"	"0.392579877755"
"1965"	"AR5U94U1187FB5CDCF"	"0.452817837697"
"1965"	"AR88F5X1187FB3EA17"	"0.410541103123"
"1965"	"ARGS67J1187FB3FC1A"	"0.46070367445"
"1965"	"ARE2QID1187B98FA19"	"0.353035740145"
"1965"	"AROCBZZ11E2835D652"	"0.449052575154"
"1965"	"ARAJPHH1187FB5566A"	"0.418216518195"
"1965"	"ARVEFIT12086C1686D"	"0.348462172045"
"1966"	"ARTXS851187FB411C7"	"0.338575026457"
"1966"	"ARD5SR21187B9B5F4A"	"0.432804310302"
"1966"	"ARM0RY81187B9AF248"	"0.423825663345"
"1966"	"ARJ9DSA1187B990E00"	"0.405234690787"
"1966"	"ARHNCQ31187B9915DC"	"0.40109846477"
"1966"	"ARINEWW1187FB5577E"	"0.338414818483"
"1966"	"ARFLHWV1187FB4E77F"	"0.332867170255"
"1966"	"ARIWB161187B9AA1D5"	"0.510324986101"
"1966"	"ARIWB161187B9AA1D5"	"0.510324986101"
"1966"	"AROCBZZ11E2835D652"	"0.449052575154"
"1966"	"AROCBZZ11E2835D652"	"0.449052575154"
"1966"	"ARFCUN31187B9AD578"	"0.735765692951"
"1967"	"ARZO73F1187FB4BF23"	"0.383845367255"
"1967"	"ARU9Q5Q1187FB3D6EB"	"0.393292711442"
"1967"	"ARZ8KO81187B9B1B7C"	"0.470790249527"
"1967"	"AR5GMAV1187FB3A8F5"	"0.398469959909"
"1967"	"ARYJSY01187B9B7C65"	"0.603876486918"
"1967"	"AR14CJ91187FB3A994"	"0.397775654323"
"1967"	"AR14CJ91187FB3A994"	"0.397775654323"
"1967"	"ARS8WH31187B9B8B04"	"0.0"
"1967"	"ARXUCPO12086C169A4"	"0.447199722004"
"1967"	"AR1JD6E1187FB5696C"	"0.38065635953"
"1967"	"ARE9SYU1187B9B9838"	"0.40902774457"
"1967"	"ARJ9DSA1187B990E00"	"0.405234690787"
"1967"	"ARHNCQ31187B9915DC"	"0.40109846477"
"1967"	"ARZLS3G1187FB38347"	"0.282491645708"
"1967"	"ARD4C1I1187FB4B0C3"	"0.638906376718"
"1967"	"AROCBZZ11E2835D652"	"0.449052575154"
"1967"	"ARQXM2T1187B98FF32"	"0.355515926642"
"1967"	"AR8Q4RZ1187FB46BDC"	"0.403197977717"
"1967"	"ARMJAGH1187FB546F3"	"0.417499644971"
"1967"	"ARMJAGH1187FB546F3"	"0.417499644971"
"1967"	"ARVSDB11187FB4270B"	"0.354454708478"
"1967"	"ARVSDB11187FB4270B"	"0.354454708478"
"1967"	"ARUGU0E1187B9B30F6"	"0.584116573124"
"1967"	"AR97HAK1187B99C7D2"	"0.267359775182"
"1967"	"AR9XPQF1187FB5A693"	"0.169797032606"
"1967"	"ARLLRL61187B9B6698"	"0.449608088309"
"1967"	"ARLLRL61187B9B6698"	"0.449608088309"
"1967"	"AR3DLBB1187B98F3DF"	"0.410950258432"
"1967"	"ARLDW2Y1187B9B544F"	"0.390660522723"
"1968"	"AR80BY41187B98DECF"	"0.389157892113"
"1968"	"ARIT8YH1187FB43F30"	"0.383210968792"
"1968"	"ARIT8YH1187FB43F30"	"0.383210968792"
"1968"	"ARZO73F1187FB4BF23"	"0.383845367255"
"1968"	"ARQXAUH1187B9BA010"	"0.384798909965"
"1968"	"ARQXAUH1187B9BA010"	"0.384798909965"
"1968"	"ARQXAUH1187B9BA010"	"0.384798909965"
"1968"	"AR6BUYW1187B98E221"	"0.349000590393"
"1968"	"ARQXAUH1187B9BA010"	"0.384798909965"
"1968"	"ARZCNRW11F50C4A630"	"0.422033835578"
"1968"	"AR3QRJ91187B98E4C2"	"0.454541929151"
"1968"	"ARZEA421187FB5B5BA"	"0.349488482362"
"1968"	"ARYZQIU1187FB4BBF8"	"0.228821848283"
"1968"	"ARK2G5U1187FB46B34"	"0.350327605227"
"1968"	"ARIWB161187B9AA1D5"	"0.510324986101"
"1968"	"AROCBZZ11E2835D652"	"0.449052575154"
"1968"	"ARM5JLS1187FB3615B"	"0.409196035655"
"1968"	"ARM5JLS1187FB3615B"	"0.409196035655"
"1968"	"ARMJAGH1187FB546F3"	"0.417499644971"
"1968"	"ARCT5P61187FB3D950"	"0.410247407476"
"1968"	"ARZKUQF11F4C8456E8"	"0.530262813427"
"1968"	"ARBFQ7L1187B9ACD48"	"0.498497972686"
"1968"	"ARPBNLO1187FB3D52F"	"0.40489733548"
"1969"	"ARYXELS1187B9A5991"	"0.393945814097"
"1969"	"ARZZRK91187B9A5CA5"	"0.385787614584"
"1969"	"ARKAE1G1187B994A18"	"0.33560726424"
"1969"	"ARLR9U31187B9A71AD"	"0.497050958692"
"1969"	"AR3QRJ91187B98E4C2"	"0.454541929151"
"1969"	"AR3QRJ91187B98E4C2"	"0.454541929151"
"1969"	"AR3QRJ91187B98E4C2"	"0.454541929151"
"1969"	"AR3QRJ91187B98E4C2"	"0.454541929151"
"1969"	"ARS86AJ1187B9B4225"	"0.559925868569"
"1969"	"ARNDL191187FB51583"	"0.587869152218"
"1969"	"ARH861H1187B9B799E"	"0.735208877747"
"1969"	"ARAOBIZ1187FB38574"	"0.452380503907"
"1969"	"ARB336A1187B9A4583"	"0.451466060363"
"1969"	"AR4YY6D1187B9AEC44"	"0.36217449082"
"1969"	"AR4YY6D1187B9AEC44"	"0.36217449082"
"1969"	"ARMJAGH1187FB546F3"	"0.417499644971"
"1969"	"ARLDW2Y1187B9B544F"	"0.390660522723"
"1970"	"AR8OA0X1187FB4FE50"	"0.0"
"1970"	"ARMWZF41187FB387F9"	"0.38934175191"
"1970"	"ARLSGUY1187B98AEBC"	"0.285682006991"
"1970"	"AR25WM21187FB461B3"	"0.371711094041"
"1970"	"AR25WM21187FB461B3"	"0.371711094041"
"1970"	"AREOGMA1187B9908EF"	"0.405178358908"
"1970"	"AREOGMA1187B9908EF"	"0.405178358908"
"1970"	"ARPUBU61187B98A4E6"	"0.397517215821"
"1970"	"ARBQPXY1187B98D67B"	"0.496224348644"
"1970"	"ARDIBRT1187B9AF176"	"0.63441238493"
"1970"	"AR7TTCH1187FB3F95C"	"0.443708895002"
"1970"	"ARR2BHS1187B9B8FA7"	"0.383557469777"
"1970"	"ARSZVAK1187FB4A9F0"	"0.360425106483"
"1970"	"AR4YY6D1187B9AEC44"	"0.36217449082"
"1970"	"ARPH0O91187B99706D"	"0.391587029133"
"1970"	"AR8SRQ31187FB4D477"	"0.46311833993"
"1970"	"ARJB9TE1187FB3A9F8"	"0.349037894353"
"1970"	"ARB336A1187B9A4583"	"0.451466060363"
"1970"	"ARCZ20M1187FB49687"	"0.403509673363"
"1970"	"ARTJ9GZ1187B9B46DE"	"0.215958703137"
"1970"	"ARTJ9GZ1187B9B46DE"	"0.215958703137"
"1971"	"AR1ABAO1187FB531E1"	"0.607792751463"
"1971"	"AR1ABAO1187FB531E1"	"0.607792751463"
"1971"	"ARG4KW31187FB51B7C"	"0.404566537526"
"1971"	"ARVZPW91187FB4D73C"	"0.333596877475"
"1971"	"ARXFAOQ1187B9A3616"	"0.343010914049"
"1971"	"ARYJSY01187B9B7C65"	"0.603876486918"
"1971"	"ARTB5PP1187FB523B7"	"0.422472423243"
"1971"	"ARWDEEB11E2835E73C"	"0.449493482722"
"1971"	"ARDK87R1187B98D51C"	"0.437001918653"
"1971"	"ARRT66G1187FB3DDF9"	"0.382593000876"
"1971"	"ARRT66G1187FB3DDF9"	"0.382593000876"
"1971"	"AREOGMA1187B9908EF"	"0.405178358908"
"1971"	"ARS86AJ1187B9B4225"	"0.559925868569"
"1971"	"AR2BBHS1187FB4AE06"	"0.321366996762"
"1971"	"ARW63KF1187B98AC48"	"0.364384924468"
"1971"	"ARB336A1187B9A4583"	"0.451466060363"
"1971"	"ARB336A1187B9A4583"	"0.451466060363"
"1971"	"AR0V36F1187FB366B1"	"0.378969800502"
"1971"	"ARDGBFI1269FCD6AA6"	"0.191193993486"
"1971"	"ARHWVGW1187FB41479"	"0.39547886116"
"1971"	"AR87K371187FB5AA8E"	"0.479204557694"
"1971"	"ARFK4281187FB5C811"	"0.354384690018"
"1971"	"ARTJ9GZ1187B9B46DE"	"0.215958703137"
"1971"	"ARRPCKN1187FB5BA2F"	"0.334415270675"
"1971"	"ARRPCKN1187FB5BA2F"	"0.334415270675"
"1972"	"ARG4KW31187FB51B7C"	"0.404566537526"
"1972"	"ARG4KW31187FB51B7C"	"0.404566537526"
"1972"	"ARG4KW31187FB51B7C"	"0.404566537526"
"1972"	"ARE36MM1187B991E50"	"0.3828469015"
"1972"	"ARNSAEA1187B9B908E"	"0.446363867468"
"1972"	"ARWNGWU124207838D7"	"0.2497396712"
"1972"	"ARN7OQ21187FB5A6B3"	"0.368054038751"
"1972"	"ARN0DMU1187FB5B63A"	"0.496381145682"
"1972"	"ARS86AJ1187B9B4225"	"0.559925868569"
"1972"	"ARS86AJ1187B9B4225"	"0.559925868569"
"1972"	"AR2BBHS1187FB4AE06"	"0.321366996762"
"1972"	"AREZWC61187FB52DCF"	"0.407283888339"
"1972"	"ARXPPEY1187FB51DF4"	"0.766545450757"
"1972"	"ARXPPEY1187FB51DF4"	"0.766545450757"
"1972"	"AR40GSU1187FB3AA01"	"0.564005985821"
"1972"	"AR40GSU1187FB3AA01"	"0.564005985821"
"1972"	"ARD4C1I1187FB4B0C3"	"0.638906376718"
"1972"	"ARB29H41187B98F0EF"	"0.416173064627"
"1972"	"ARB29H41187B98F0EF"	"0.416173064627"
"1972"	"ARUEYGC1187FB3D94B"	"0.403000799032"
"1972"	"ARCT5P61187FB3D950"	"0.410247407476"
"1972"	"ARFCUN31187B9AD578"	"0.776037656053"
"1972"	"ARQPT7O1187B9AAF4F"	"0.464966429531"
"1972"	"AR02IU11187FB513F2"	"0.480724780921"
"1973"	"ARZO73F1187FB4BF23"	"0.383845367255"
"1973"	"AR91C8S1187B990901"	"0.838095532425"
"1973"	"ARIZODP1187B9AD272"	"0.561830537939"
"1973"	"ARYV1OT1187B9B4C8E"	"0.383140731021"
"1973"	"ARM7UY51187B993E17"	"0.368446211679"
"1973"	"ARPCEWC11F4C83EEA7"	"0.35550299502"
"1973"	"ART4EPR1187FB38772"	"0.545975531063"
"1973"	"ARWDEEB11E2835E73C"	"0.449493482722"
"1973"	"ARRT66G1187FB3DDF9"	"0.382593000876"
"1973"	"ARGR7431187FB3F3FB"	"0.359075217564"
"1973"	"ARKPDFV1187B99804D"	"0.313675752271"
"1973"	"ARNE16X1187B9B2DEE"	"0.466784211628"
"1973"	"ARUI8651187B9ACF52"	"0.481655862412"
"1973"	"ARXPPEY1187FB51DF4"	"0.766545450757"
"1973"	"ARI2JSK1187FB496EF"	"0.318536029936"
"1973"	"AR5OHUU1187FB55B10"	"0.339611731912"
"1973"	"AR2GU4Y1187B99F35E"	"0.425417871845"
"1973"	"AR2GU4Y1187B99F35E"	"0.425417871845"
"1973"	"AR2XBPG1187B98FCBE"	"0.382591638096"
"1973"	"AR2XBPG1187B98FCBE"	"0.382591638096"
"1973"	"AR6HA5Z1187B99C04E"	"0.289976449278"
"1973"	"ARPNDSH1187B9B942F"	"0.450546674273"
"1973"	"AR1VWD91187FB4CE99"	"0.482486802139"
"1973"	"ARS1OWB1187B99EEAD"	"0.479308459338"
"1974"	"AR12F2S1187FB56EEF"	"0.610731462904"
"1974"	"AR12F2S1187FB56EEF"	"0.610731462904"
"1974"	"ARD8JVH1187FB4DA04"	"0.48210001892"
"1974"	"ARD8JVH1187FB4DA04"	"0.48210001892"
"1974"	"ARYV1OT1187B9B4C8E"	"0.365931468985"
"1974"	"ARYV1OT1187B9B4C8E"	"0.376899807742"
"1974"	"ARYV1OT1187B9B4C8E"	"0.177893845369"
"1974"	"AR16GSC1187B9A6291"	"0.629514800013"
"1974"	"ARH861H1187B9B799E"	"0.735208877747"
"1974"	"ARBQPXY1187B98D67B"	"0.496224348644"
"1974"	"ARVML4B1187FB52324"	"0.397179042592"
"1974"	"ARVML4B1187FB52324"	"0.397179042592"
"1974"	"ARO5T1P1187B9AC680"	"0.481975849154"
"1974"	"ARGJ0911187FB4613F"	"0.43205407899"
"1974"	"ARR2BHS1187B9B8FA7"	"0.383557469777"
"1974"	"AR6HAZT1187FB4A3AA"	"0.395273631551"
"1974"	"AR6UVLC1187B9B4D4C"	"0.406642648699"
"1974"	"ARUEYGC1187FB3D94B"	"0.403000799032"
"1974"	"ARS1OWB1187B99EEAD"	"0.479308459338"
"1974"	"ARS1OWB1187B99EEAD"	"0.479308459338"
"1974"	"ARS1OWB1187B99EEAD"	"0.479308459338"
"1974"	"ARFK4281187FB5C811"	"0.354384690018"
"1975"	"ARX14WH1187FB50649"	"0.348630142159"
"1975"	"ARD8JVH1187FB4DA04"	"0.48210001892"
"1975"	"ARJTX7M1187FB4CED3"	"0.382843062209"
"1975"	"ARJTX7M1187FB4CED3"	"0.382843062209"
"1975"	"AR5FP401187FB523C9"	"0.633339908702"
"1975"	"ARYV1OT1187B9B4C8E"	"0.383140731021"
"1975"	"ARLYOE51187FB36902"	"0.375054445897"
"1975"	"ARV38M11187B99424D"	"0.3506573345"
"1975"	"ARNDL191187FB51583"	"0.59506940727"
"1975"	"AR7AOEJ1187FB3D279"	"0.386441097104"
"1975"	"ARXPPEY1187FB51DF4"	"0.766545450757"
"1975"	"ARXPPEY1187FB51DF4"	"0.766545450757"
"1975"	"ARI648V1187B9B5379"	"0.294986616555"
"1975"	"ARI648V1187B9B5379"	"0.294986616555"
"1975"	"AR1N6N61187FB4E25E"	"0.360053306539"
"1975"	"ARW45YR1187FB3DE95"	"0.35297647202"
"1975"	"ARZTSYB1187FB54987"	"0.511546183775"
"1975"	"ARGS67J1187FB3FC1A"	"0.46070367445"
"1975"	"ARHZCG01187B99E4DE"	"0.464886257132"
"1975"	"ARPNDSH1187B9B942F"	"0.450546674273"
"1975"	"ARPNDSH1187B9B942F"	"0.450546674273"
"1975"	"ARI648V1187B9B5379"	"0.294986616555"
"1975"	"ARQPT7O1187B9AAF4F"	"0.41466736806"
"1975"	"ARWX5TK1187FB4CDBE"	"0.587039629966"
"1976"	"ARD8JVH1187FB4DA04"	"0.48210001892"
"1976"	"ARVZDOM1187B9B49C9"	"0.543706050517"
"1976"	"AR0RCMP1187FB3F427"	"0.384611083962"
"1976"	"AR0RCMP1187FB3F427"	"0.384611083962"
"1976"	"ARIZODP1187B9AD272"	"0.561830537939"
"1976"	"ARN0DMU1187FB5B63A"	"0.496381145682"
"1976"	"AR0TZ7T1187B994E37"	"0.311269884713"
"1976"	"AREOGMA1187B9908EF"	"0.405178358908"
"1976"	"ARHI20L1187FB4C997"	"0.529995832899"
"1976"	"ARZENOX1187B98A645"	"0.740373515795"
"1976"	"ARY4M3J1187B9AC94C"	"0.341288723301"
"1976"	"AR0BV7E1187FB386C1"	"0.14468466091"
"1976"	"AR7TTCH1187FB3F95C"	"0.443708895002"
"1976"	"ARLJWTL1187B98C0DE"	"0.396111527101"
"1976"	"AR3752L1187FB4B67E"	"0.344871922171"
"1977"	"ARE6ZTY1187FB5007F"	"0.311679480924"
"1977"	"ARDUWD61187FB58F58"	"0.331193537369"
"1977"	"ARJTX7M1187FB4CED3"	"0.382843062209"
"1977"	"ARDPTGD1187B9AD361"	"0.363675677051"
"1977"	"ARDPTGD1187B9AD361"	"0.363675677051"
"1977"	"ARJ2PMY1187FB5B563"	"0.465270210086"
"1977"	"ARQRD391187FB5515A"	"0.352868133562"
"1977"	"ARJA1841187FB3A029"	"0.57492142334"
"1977"	"ARYJSY01187B9B7C65"	"0.603876486918"
"1977"	"ARWZSFC1187FB567BF"	"0.518371605962"
"1977"	"ARJVTRE1187B9959C0"	"0.496123346043"
"1977"	"ARPTC441187FB3AEBF"	"0.397640636793"
"1977"	"AR9JNFU1187B9B9868"	"0.437464553695"
"1977"	"ARD5SR21187B9B5F4A"	"0.432804310302"
"1977"	"ARO4WQR1187B9B9825"	"0.61999595034"
"1977"	"AR0BV7E1187FB386C1"	"0.14468466091"
"1977"	"AR0PUK71187B9AC3C0"	"0.34497245609"
"1977"	"AR0PUK71187B9AC3C0"	"0.34497245609"
"1977"	"AR4NREB1187B9AEDAC"	"0.367869338744"
"1977"	"AR9B5JX1187FB55D84"	"0.377747201635"
"1977"	"ARD3LXU1187B9ABFC5"	"0.549204383877"
"1977"	"ARD3LXU1187B9ABFC5"	"0.549204383877"
"1977"	"ARD3LXU1187B9ABFC5"	"0.549204383877"
"1977"	"ARIRD6J1187FB5A98C"	"0.386289651246"
"1977"	"ARIRD6J1187FB5A98C"	"0.386289651246"
"1977"	"AR0V36F1187FB366B1"	"0.378969800502"
"1977"	"AR13CXU1187B9AD30A"	"0.601186059455"
"1977"	"AR8W8DN1187FB35ED0"	"0.404392640155"
"1977"	"ARJG2ID1187B9A767E"	"0.547746274612"
"1977"	"ARJG2ID1187B9A767E"	"0.547746274612"
"1977"	"ARZKUQF11F4C8456E8"	"0.530262813427"
"1977"	"AROW3XO1187B989E72"	"0.335322129929"
"1977"	"AROW3XO1187B989E72"	"0.335322129929"
"1977"	"AR3752L1187FB4B67E"	"0.344871922171"
"1977"	"ARMPRI31187FB4F7D9"	"0.473700501297"
"1978"	"ARE13NK1187FB4CF92"	"0.34913960182"
"1978"	"AR5FP401187FB523C9"	"0.633339908702"
"1978"	"AR0XSOO1187B9B9E88"	"0.528795206131"
"1978"	"ARYML1P1187B9AF39B"	"0.532445870959"
"1978"	"ARD5SR21187B9B5F4A"	"0.432804310302"
"1978"	"ARKZXSQ1187B9AC9F3"	"0.57629465114"
"1978"	"AREUUVW1187B99A697"	"0.380979549774"
"1978"	"ARW0Z9V1187B9A0699"	"0.465492356244"
"1978"	"ARW0Z9V1187B9A0699"	"0.465492356244"
"1978"	"ARZQ7QA1187B9AD08B"	"0.594627866944"
"1978"	"ARZTSYB1187FB54987"	"0.511546183775"
"1978"	"AR0FGL21187FB56301"	"0.3405238268"
"1978"	"AR4BDNG1187FB44870"	"0.464186401696"
"1978"	"ARHD3RX1187FB3A7DA"	"0.502974636418"
"1978"	"ARHQYFB1187FB4AECF"	"0.369511565168"
"1978"	"ARIPLUN1187B99B9F9"	"0.615454461554"
"1978"	"AR87K371187FB5AA8E"	"0.479204557694"
"1978"	"ARU230L1187FB4642F"	"0.314008167318"
"1978"	"ARJNRA61187FB57724"	"0.412130326542"
"1978"	"ARASYMJ1187B9ACAF2"	"0.531303318565"
"1979"	"AR12F2S1187FB56EEF"	"0.611117503433"
"1979"	"ARFKYG51187FB4CE41"	"0.410477200141"
"1979"	"ARFKYG51187FB4CE41"	"0.410477200141"
"1979"	"ARD8JVH1187FB4DA04"	"0.48210001892"
"1979"	"ARD8JVH1187FB4DA04"	"0.48210001892"
"1979"	"AR8T56O1187FB51C41"	"0.0"
"1979"	"ARQRD391187FB5515A"	"0.352868133562"
"1979"	"ARNMWP51187FB3E963"	"0.495306693411"
"1979"	"ARKBTAQ1187B9B4219"	"0.31219088719"
"1979"	"AR050VJ1187B9B13A7"	"0.539245418349"
"1979"	"ARYML1P1187B9AF39B"	"0.532445870959"
"1979"	"ARY8LJ11187FB4019B"	"0.408861719526"
"1979"	"AR57Z841187B9B7D7D"	"0.451998594069"
"1979"	"AR9I1L41187FB37F0E"	"0.53105019318"
"1979"	"ARD5SR21187B9B5F4A"	"0.432804310302"
"1979"	"ARJDMBO1187B9AD118"	"0.409134868797"
"1979"	"ARWX7AO1187B9B91AA"	"0.384425905885"
"1979"	"AR0BV7E1187FB386C1"	"0.14468466091"
"1979"	"AR2PT4M1187FB55B1A"	"0.420570307208"
"1979"	"AR4IYQR1187B98F8F3"	"0.341259912345"
"1979"	"AR1CD5Z1187B98F2C2"	"0.463979513898"
"1979"	"ARLCQZN1187B9AF634"	"0.437590979678"
"1979"	"AREENKN1187B98F35D"	"0.359324726504"
"1979"	"ARDG9Z71187B997023"	"0.41551708286"
"1979"	"ARN4MQP1187FB40F7D"	"0.293359843279"
"1979"	"ARXPE571187FB4AFD0"	"0.503151605985"
"1979"	"ARIRD6J1187FB5A98C"	"0.386289651246"
"1979"	"AR6UVLC1187B9B4D4C"	"0.406642648699"
"1979"	"AR13CXU1187B9AD30A"	"0.601186059455"
"1979"	"ARBFDJW1187B9AD27A"	"0.429353514999"
"1979"	"AR0BLA51187FB4E6CD"	"0.378478309106"
"1979"	"ARBTNN91187B9ADD5D"	"0.320059112793"
"1979"	"AR11NP91187B9901B4"	"0.37225120793"
"1979"	"ARWX5TK1187FB4CDBE"	"0.587039629966"
"1979"	"ARDK6QW1187B9B8D85"	"0.434696912797"
"1979"	"AR0DSOO1187B9B855E"	"0.372069058228"
"1980"	"ARVJVFF1187B9B40D6"	"0.461517204498"
"1980"	"ARVJVFF1187B9B40D6"	"0.461517204498"
"1980"	"ARQ76LG1187B9ACD84"	"0.547506775318"
"1980"	"ARJ2PMY1187FB5B563"	"0.465270210086"
"1980"	"AR0XSOO1187B9B9E88"	"0.528795206131"
"1980"	"ARNFTGS1187B9A465F"	"0.414079473032"
"1980"	"ARNFTGS1187B9A465F"	"0.414079473032"
"1980"	"ARNMWP51187FB3E963"	"0.495306693411"
"1980"	"AR050VJ1187B9B13A7"	"0.539245418349"
"1980"	"AR8CT8U1187FB4D803"	"0.489458258471"
"1980"	"ARJVTRE1187B9959C0"	"0.496123346043"
"1980"	"AR9JNFU1187B9B9868"	"0.437464553695"
"1980"	"ARKZXSQ1187B9AC9F3"	"0.57629465114"
"1980"	"ARDMPZU1187B99A472"	"0.365841574068"
"1980"	"ARI648V1187B9B5379"	"0.294986616555"
"1980"	"ARI648V1187B9B5379"	"0.294986616555"
"1980"	"AR4NREB1187B9AEDAC"	"0.367869338744"
"1980"	"AR40GSU1187FB3AA01"	"0.564005985821"
"1980"	"AREENKN1187B98F35D"	"0.359324726504"
"1980"	"ARA8O8L1187B9AD61D"	"0.402054896734"
"1980"	"AR4BDNG1187FB44870"	"0.464186401696"
